#RA,DEC,DR3Name,parallax,distance,pm_tot,pmra,pmdec,G_mag,G_abs,Gbp_mag,Grp_mag,PDA,Teff,logg,mass,SpTy,MWDD_SpTy,Simbad_Name,Simbad_Main_Type,Simbad_Other_Type
86.63960739237,-63.07457215173,Gaia DR3 4756807607541574656,11.1468,89.71145788797617,70.912,66.21,-25.391,17.489775,12.725535132028996,17.567102,17.382582,0.434810519218443,9398.8,8.1909,0.6896,non-DA,,Gaia DR2 4756807607541574656,WD*_Candidate,
86.75002440422,15.03041087961,Gaia DR3 3347953532952671360,14.5097,68.91930084766439,23.871,-11.198,-21.081,16.26714,12.075435119340003,16.224318,16.390944,0.92087411880493,15804.895523788544,8.5299,0.9285,DA,,Gaia DR3 3347953532952671360,WD*_Candidate,
86.78517520909,-12.84371859755,Gaia DR3 2997076768116088576,18.127,55.1662879441682,27.801,23.015,-15.594,16.424719,12.716350047191556,16.438751,16.428211,0.730858981609344,11784.801838571813,8.5976,0.9665,DA,,Gaia DR3 2997076768116088576,WD*_Candidate,
86.83717354698,8.11705534337,Gaia DR3 3335232286495908992,10.7431,93.08284511896134,38.167,-25.297,-28.579,16.89331,12.048962300757843,16.897797,16.928736,0.900647640228271,12287.567530057757,8.2527,0.7515,DA,,Gaia DR3 3335232286495908992,WD*_Candidate,
86.85673604455,-48.78912021622,Gaia DR3 4794599638953519360,21.5077,46.494878198782835,125.456,-85.7,91.623,15.816669,12.479643892405432,15.867873,15.731927,0.315071165561676,9894,8.1205,0.6459,non-DA,,UCAC4 207-006574,PM*,
87.11560812859,46.92053825417,Gaia DR3 210000437370798976,11.297,88.51910126923136,60.969,59.544,-13.101,17.034626,12.299441027561485,17.07225,16.978657,0.242157667875289,10361.985180953303,8.0806,0.6223,non-DA,DC,SDSS J054827.66+465514.1,WD*,DC
87.45098240239,-5.4783891127,Gaia DR3 3022379210730493952,15.783,63.35940409563768,36.807,34.006,14.082,16.84374,12.83468504326579,16.905382,16.721031,0.319662988185882,9400.4,8.2642,0.7373,non-DA,,Gaia DR3 3022379210730493952,WD*_Candidate,
87.50323721172,-7.641688025,Gaia DR3 3012834041053124736,10.8753,91.95111097860138,26.511,-20.879,-16.338,17.005058,12.18727338421862,16.98929,17.05853,0.319178819656372,12897.001868517742,8.3509,0.7989,non-DA,,Gaia DR3 3012834041053124736,WD*_Candidate,
87.5133754953,-16.50561325565,Gaia DR3 2994934026112726528,11.9394,83.75642682786636,11.097,4.264,-10.244,16.792685,12.177593847924786,16.733944,16.942728,0.882498502731323,17367.774646095804,8.6789,1.0194,DA,,Gaia DR3 2994934026112726528,WD*_Candidate,
87.53977197831,36.22079964323,Gaia DR3 3455987117387662720,11.7802,84.88804880566681,64.813,21.76,-61.051,17.294868,12.65063571313641,17.357096,17.169918,0.272329390048979,9373.2,8.1348,0.6536,non-DA,,Gaia DR3 3455987117387662720,PM*,
87.57162707903,-70.7598206875,Gaia DR3 4656950408184656128,12.4197,80.5170710133321,28.915,19.755,21.115,16.894184,12.364744272144074,16.786873,16.917685,0.384385168552398,14218.135981971662,8.5838,0.9509,non-DA,,Gaia DR3 4656950408184656128,WD*_Candidate,
87.71751955954,-36.70712126809,Gaia DR3 2887078360699012864,11.9545,83.65050209431453,136.7,-5.821,-136.576,17.29643,12.684619977705488,17.38398,17.185303,0.507644712924957,9329.9,8.1663,0.6926,DA,,Gaia DR2 2887078356402506112,WD*_Candidate,
87.89424041726,41.59197912509,Gaia DR3 192275966334956672,21.614,46.26638456451802,135.74,114.333,73.165,16.346777,13.02044914546236,16.350721,16.386837,0.913133025169372,12720.541652429263,8.8449,1.0987,DA,,HIDDEN NAME WD 0551+4135,PM*,
88.12936664898,16.71370748651,Gaia DR3 3349849778193723008,24.968,40.051196173583435,59.316,12.927,-57.89,15.063876,12.050798695526678,15.055197,15.069886,0.150394082069396,11918.0488562,8.147,0.6658,non-DA,DBA,KPD 0549+1642,WD*,DBA
88.14223261709,31.40041242642,Gaia DR3 3444888196042856192,23.9254,41.79663625070516,77.229,-71.727,-28.629,14.856758,11.75105145958288,14.839918,14.930343,0.953131794929503,13502.548717886624,8.1594,0.6964,DA,,LAMOST J055234.16+312401.6,WD*,DAZ
88.47457391021,12.40284833786,Gaia DR3 3343243985350681728,17.9414,55.73686899836315,260.9,-11.398,-260.651,15.743676,12.012963342096574,15.744571,15.71356,0.109481632709502,11177.007715845222,8.014,0.5832,non-DA,DB,HD  39570B,WD*,DC5
88.54035185458,11.64559953959,Gaia DR3 3342910386649783296,14.2683,70.08536802507288,44.387,-31.46,-31.313,17.510294,13.282157169543911,17.61308,17.301033,0.381874442100524,8319.2,8.314,0.7683,non-DA,,Gaia DR3 3342910386649783296,WD*_Candidate,
88.61677301466,-40.43208311632,Gaia DR3 4804209684114310784,12.8551,77.79039008487084,30.707,-18.553,-24.468,16.62713,12.172500761963633,16.6187,16.68071,0.932153701782226,12999.985808571217,8.3964,0.841,DA,,Gaia DR3 4804209684114310784,WD*_Candidate,
88.64409753525,-38.11702171449,Gaia DR3 2883881771158824576,16.6388,60.10035304771358,107.496,-96.415,47.536,15.266029,11.37164424197104,15.228391,15.372016,0.942679166793823,14667.409014908206,8.0101,0.612,DA,,UCAC4 260-007845,PM*,
88.67143430517,-38.97756727955,Gaia DR3 2883562328670880640,13.502,74.06318824107008,25.342,-24.478,-6.563,17.102146,12.754134131468783,17.142887,17.035612,0.268471181392669,10202.746222357458,8.3531,0.7968,non-DA,,Gaia DR3 2883562328670880640,WD*_Candidate,
88.70022605167,-22.24477876925,Gaia DR3 2917340833408955008,12.2241,81.80556243993759,38.263,27.004,27.109,18.994379,14.43046486905874,19.092281,18.862803,0.63471609354019,9056.8,9.0527,1.1857,DA,,Gaia DR3 2917340833408955008,WD*_Candidate,
89.14807333887,-56.16833051382,Gaia DR3 4767225652008399104,13.105,76.30658998162052,40.402,17.708,36.314,15.44061,11.027799701603474,15.342096,15.648911,0.699977159500121,21507.01234913199,8.2283,0.7516,DA,,Gaia DR3 4767225652008399104,WD*_Candidate,
89.22197241316,35.03192396721,Gaia DR3 3454965980323969280,15.1926,65.82133841396515,132.765,40.252,-126.516,17.466084,13.374249981555973,17.565004,17.295458,0.693974733352661,8678,8.4377,0.8619,DA,,Gaia DR2 3454965980323969280,WD*_Candidate,
89.40322779069,-33.96986969375,Gaia DR3 2889456359534732800,10.5947,94.38701131817987,89.28,86.127,-23.515,17.86459,12.990028517391544,17.97835,17.652458,0.489777565002441,8216.9,8.092,0.6248,non-DA,,Gaia DR2 2889456359534732800,WD*_Candidate,
89.89945890758,-2.45387480561,Gaia DR3 3025478557913624832,15.6723,63.806654842327994,73.519,-13.853,-72.202,17.256205,13.231874721639503,17.350302,17.096743,0.470888555049896,8779.1,8.3864,0.8163,non-DA,,Gaia DR2 3025478557913624832,WD*_Candidate,
89.93740854614,17.20090521509,Gaia DR3 3350123251647482624,12.7074,78.69432401259195,19.127,0.884,-19.107,15.822536,11.342818469231068,15.75564,15.986258,0.930158793926239,17843.569769509588,8.2198,0.7405,DA,DA,KPD 0556+1712,WD*,DA2.6
89.94474528263,73.64774627276,Gaia DR3 498755757308203520,14.359,69.64256991669858,110.153,3.965,110.081,17.63448,13.420105578367181,17.75684,17.434067,0.703180968761443,8217.2,8.3531,0.8076,DA,,Gaia DR2 498755757308203520,WD*_Candidate,
89.97655213228,-47.83750997911,Gaia DR3 4800846724720035200,13.569,73.69738927570955,80.655,-16.711,-78.905,17.4673,13.130039898622751,17.573837,17.263094,0.359452605247497,8327.9,8.2177,0.7053,non-DA,,Gaia DR2 4800846724720035200,WD*_Candidate,
90.05431018925,-54.92130324091,Gaia DR3 5500308124837433984,16.0174,62.43210429672916,44.204,-16.663,-40.943,16.213686,12.236646123224462,16.240343,16.22165,0.898412466049194,11498.05163300857,8.2784,0.766,DA,,Gaia DR3 5500308124837433984,WD*_Candidate,
90.06190277145,-18.3867089854,Gaia DR3 2990525431162371840,15.7119,63.64619299417828,65.195,61.98,-20.22,17.188087,13.169225306468084,17.256895,17.103992,0.795208692550658,9868.3,8.5673,0.9463,DA,,Gaia DR2 2990525431162371840,WD*_Candidate,
90.25829648919,54.29890971397,Gaia DR3 996792884983596800,11.7989,84.7536470109399,109.614,-11.516,-109.008,16.660767,12.019974625142744,16.689644,16.629402,0.913118183612823,10823.354949701075,8.0411,0.621,DA,,Gaia DR2 996792884983596800,WD*_Candidate,
90.32358458822,16.52682811911,Gaia DR3 3348917053032143616,15.3673,65.07307344378596,58.207,-50.798,-28.418,15.709998,11.642991534645972,15.661324,15.849143,0.935824334621429,16280.292053525473,8.304,0.7887,DA,DA,KPD 0558+1631,WD*,DA2.9
90.35474502485,61.83003844299,Gaia DR3 1006362377061156352,11.227,89.07075318398485,117.526,-101.236,-59.695,18.309526,13.560850819813234,18.408775,18.146479,0.550475001335144,8747.5,8.5611,0.9412,DA,,Gaia DR2 1006362377061156352,WD*_Candidate,
90.49467915235,37.43344726716,Gaia DR3 3456777730670779776,13.7908,72.51194888088182,83.466,11.737,-82.637,16.64318,12.341132958764979,16.649542,16.689169,0.908468127250671,12577.202157097534,8.4634,0.883,DA,DAH,PM J06019+3726,WD*,DAH
90.56218712021,46.87762443501,Gaia DR3 963601717022097152,12.039,83.06341624283579,70.201,-16.343,-68.272,17.985924,13.388874822788207,17.964907,18.060154,0.288486778736114,13408.924748572814,9.0316,1.1718,non-DA,,Gaia DR2 963601717022097152,WD*_Candidate,
90.64375736277,-25.54171535443,Gaia DR3 2911288266709958272,11.6599,85.763897289174,216.516,4.66,-216.465,17.53901,12.872486554047681,17.625465,17.378376,0.266955792903899,8834.4,8.1677,0.6735,non-DA,,Gaia DR2 2911288266709958272,WD*_Candidate,
90.73741830203,33.23803778172,Gaia DR3 3450734539887203072,13.6781,73.1095968586217,37.158,-18.266,-32.359,16.531393,12.211521105538722,16.574356,16.48279,0.904012560844421,10458.303335919438,8.103,0.6556,DA,,LAMOST J060257.05+331417.1,WD*,DA
90.92673723897,-24.21586261479,Gaia DR3 2913106240470043136,14.3703,69.5879433858573,26.276,26.26,0.908,15.865878,11.653208097812223,15.843485,15.949268,0.954420566558837,13827.11417680774,8.123,0.6748,DA,,Gaia DR3 2913106240470043136,WD*_Candidate,
91.08008357785,19.729912781,Gaia DR3 3374672700592145152,12.606,79.32728605552235,204.203,114.242,-169.256,18.03813,13.541016824213635,18.126715,17.8967,0.654237210750578,9058.6,8.6143,0.974,DA,,Gaia DR2 3374672700592145152,WD*_Candidate,
91.39816104298,-38.95288864089,Gaia DR3 2883000375150308352,15.5293,64.39425815019405,190.084,5.846,189.994,16.388016,12.343780025555358,16.425037,16.33458,0.112247139215469,10399.311977020236,8.1181,0.6455,non-DA,,SCR J0605-3857,PM*,
91.62212663853,-19.84116022015,Gaia DR3 2942091870941465856,14.6591,68.21704058194794,231.759,220.41,-71.636,17.130867,12.96140263065066,17.224085,16.967533,0.264608919620512,8754.2,8.209,0.7002,non-DA,,LP  779-19,WD*,DQ
91.8607830479,-1.73452553075,Gaia DR3 3025202786655465344,11.6849,85.5807159779089,33.599,-33.42,3.461,17.369062,12.707182846107738,17.434248,17.256262,0.286685675382614,9461.6,8.1914,0.6901,non-DA,,Gaia DR3 3025202786655465344,WD*_Candidate,
91.98229365063,34.25727766328,Gaia DR3 3452373568124842752,13.509,74.02494195926955,11.94,-10.694,5.309,16.683722,12.33683116463725,16.603054,16.877573,0.922058224678039,20369.868703093005,8.8988,1.1287,DA,,LAMOST J060755.70+341525.9,WD*,DAH
92.07820383618,2.08215300598,Gaia DR3 3315373564607614208,22.0618,45.32725619892577,79.15,18.063,-77.061,15.866123,12.584326046231158,15.911213,15.755314,0.16757246851921,9685.5,8.1529,0.6655,non-DA,,Gaia DR2 3315373564607614208,WD*_Candidate,
92.21438403315,-0.99745330465,Gaia DR3 3121385658671190784,16.1656,61.859815990101694,36.993,2.758,-36.89,17.237316,13.28027301256753,17.200287,17.383911,0.881949305534362,17000.514312737967,9.1931,1.2336,DA,DA,SDSS J060851.45-005950.3,WD*,DA
92.22325240821,-45.25887008696,Gaia DR3 5567732956694899712,11.6235,86.0327312781412,70.537,-15.582,68.795,17.961954,13.288635563564029,17.878656,18.182133,0.520150840282439,22245.585740583218,9.4021,1.2905,DA,,Gaia DR2 5567732956694899712,WD*_Candidate,
92.30001138479,35.43040841283,Gaia DR3 3453292832862501120,20.7499,48.193006519710806,51.098,-0.324,51.097,15.662797,12.247876871189181,15.721313,15.585833,0.915352702140807,9941.3,8.0222,0.6082,DA,,LAMOST J060911.91+352549.3,WD*,DAZ
92.32109137049,87.35235402038,Gaia DR3 1152181395842409984,12.0474,83.00540127722269,34.303,33.779,5.975,17.430498,12.834966355952977,17.531563,17.260471,0.704944729804992,8653,8.0969,0.6486,DA,,Gaia DR3 1152181395842409984,WD*_Candidate,
92.47460657592,47.58311094753,Gaia DR3 969467577197535488,10.5192,95.0638480915182,85.306,83.465,17.629,17.79612,12.906042739291017,17.861443,17.663712,0.426411271095274,9271.9,8.2846,0.7503,non-DA,,Gaia DR2 969467577197535488,WD*_Candidate,
92.49130116526,-66.69262613053,Gaia DR3 5283982678132226304,10.6298,94.0747719459083,71.4,71.246,4.689,18.09086,13.22349449589333,18.094358,17.946629,0.721988737583159,9930.5,8.6074,0.9707,DA,,OGLE LMC570.18.000461,PM*,
92.5989140201,47.43284297321,Gaia DR3 969456895614461440,10.5034,95.20729403921298,25.348,-12.549,22.024,18.058945,13.165593592598265,18.1471,17.876528,0.632607102394104,8665,8.3077,0.7798,DA,,Gaia DR3 969456895614461440,WD*_Candidate,
92.73520586014,47.99011711513,Gaia DR3 969593613012939648,22.0736,45.30306619026571,47.747,11.01,-46.46,15.177254,11.89661573907945,15.17373,15.226466,0.95629858970642,12678.863000766069,8.1896,0.7134,DA,,Gaia DR3 969593613012939648,WD*_Candidate,
92.74619745049,-20.57940598952,Gaia DR3 2941278099195909504,10.8834,91.88272158927627,14.481,13.345,-5.623,17.496426,12.680256375536754,17.575037,17.380491,0.183972239494323,9302.4,8.1405,0.657,non-DA,,Gaia DR3 2941278099195909504,WD*_Candidate,
93.20695758004,-2.18553442944,Gaia DR3 3118002225171588224,10.3586,96.5384415412947,40.267,38.061,-13.146,17.722664,12.799162461646544,17.793257,17.560194,0.533707022666931,9002.5,8.1613,0.6889,DA,,Gaia DR3 3118002225171588224,WD*_Candidate,
93.3510822463,10.54265049784,Gaia DR3 3330014107393211264,12.7392,78.49795608524516,48.34,-17.916,-44.897,17.989927,13.515635547790719,18.129898,17.825674,0.544244885444641,8369.6,8.448,0.8682,DA,,Gaia DR3 3330014107393211264,WD*_Candidate,
93.78199025222,46.64891627883,Gaia DR3 968662184929578496,11.5209,86.79860044611044,53.208,-11.35,-51.983,17.282085,12.589521805689197,17.33261,17.219566,0.87405478954315,10265.651891029926,8.3018,0.7786,DA,DA,SDSS J061507.69+463856.9,WD*,DA
94.52062881306,-39.64401270537,Gaia DR3 5574370884487136000,15.4997,64.51728700040508,57.448,-51.431,25.594,16.969616,12.921235452794342,17.089706,16.757889,0.657919287681579,8149.5,8.0137,0.5991,DA,,Gaia DR2 5574370884487136000,WD*_Candidate,
94.55365946189,-80.1972028496,Gaia DR3 5210778263380292096,27.9783,35.74204411709439,332.122,-31.98,330.578,14.881219,12.115321977512915,14.872133,14.937827,0.952946305274963,13069.727495289779,8.3649,0.8215,DA,DA,EC 06220-8010,WD*,DA
94.6481018631,-51.52796276158,Gaia DR3 5549128949371318272,11.8681,84.25933380100903,154.295,-97.499,-119.586,16.911222,12.283132352676517,16.94279,16.850048,0.248934239149092,10372.134205395856,8.071,0.6165,non-DA,,Gaia DR2 5549128949371318272,WD*_Candidate,
94.76806373775,28.24621894084,Gaia DR3 3433732624085019264,14.0396,71.22723612760302,74.372,37.487,-64.234,16.33646,12.073229651090697,16.306637,16.279226,0.165827691555023,11233.221819605755,8.0647,0.6143,non-DA,,Gaia DR2 3433732624085019264,WD*_Candidate,
95.04876286605,27.92920025933,Gaia DR3 3433524747667276544,14.5846,68.56530899105128,128.658,7.187,-128.457,17.379887,13.19936443966267,17.505522,17.199095,0.465449690818786,8360.7,8.2725,0.7412,non-DA,,Gaia DR2 3433524747667276544,WD*_Candidate,
95.16200492732,34.71813816803,Gaia DR3 3440684419492448128,14.6118,68.43805110584451,80.423,-28.186,-75.322,16.52479,12.34830164145989,16.593292,16.429949,0.855076372623443,9656.9,8.0251,0.6092,DA,DA,PM J06206+3443,WD*,DA
95.33610133725,-6.82506322863,Gaia DR3 3007912558288694144,14.5827,68.574273553562,123.218,6.222,-123.06,16.403437,12.22263058290914,16.416162,16.376331,0.158131092786788,11048.31847916124,8.1403,0.6603,non-DA,,Gaia DR2 3007912558288694144,WD*_Candidate,
95.50524585911,11.62543988748,Gaia DR3 3330957870623351424,18.9972,52.63940491158519,51.606,-39.101,-33.679,16.198324,12.591769348816165,16.21093,16.167398,0.894114017486572,11217.603960196644,8.4559,0.8767,DA,,Gaia DR2 3330957870623351424,WD*_Candidate,
95.52564220408,-74.53715857601,Gaia DR3 5261849646481125760,10.9047,91.70375954829167,112.165,112.163,-0.658,18.356785,13.54484911725515,18.387981,18.176786,0.473814070224761,9148.1,8.6391,0.9785,non-DA,,Gaia DR2 5261849646481125760,WD*_Candidate,
95.71953578028,-75.67767900015,Gaia DR3 5261491862822376064,17.9264,55.78371848556054,129.48,-12.471,128.878,15.58196,11.849422421823945,15.576795,15.637771,0.943309903144835,12850.412923629621,8.1725,0.7032,DA,,L   32-11,WD*,DA
95.77328196395,21.7002602205,Gaia DR3 3375989636352188032,14.1346,70.74835418304694,47.122,0.499,-47.119,17.629065,13.38048285326829,17.723293,17.469687,0.69413012266159,8827.7,8.4748,0.8859,DA,,Gaia DR3 3375989636352188032,WD*_Candidate,
95.89455494837,-14.24040484498,Gaia DR3 2999408351246903040,14.9978,66.67645699339349,75.614,-8.7,-75.111,16.423607,12.303744299884576,16.39371,16.406702,0.763456106185912,12067.418740071973,8.3907,0.8362,DA,,Gaia DR2 2999408351246903040,WD*_Candidate,
96.39696872823,19.04540648594,Gaia DR3 3372355922219793536,10.5199,95.05780989625305,39.303,-21.246,-33.066,17.777111,12.88717203317705,17.710798,17.929892,0.503028273582458,18102.246270734347,9.0626,1.1918,DA,,Gaia DR3 3372355922219793536,WD*_Candidate,
96.42439868973,1.07917542455,Gaia DR3 3123417526096933248,11.7106,85.392750859709,217.831,76.03,-204.132,17.657324,13.000218816110063,17.747429,17.503986,0.473996728658675,8866.4,8.2605,0.734,non-DA,,LSPM J0625+0104,PM*,
96.54580022306,-29.46165609548,Gaia DR3 2895187220296743808,11.0343,90.62614776822886,46.316,-27.977,36.911,18.165016,13.378748574834852,18.249573,18.04478,0.364190816879272,9206.1,8.5586,0.9304,non-DA,,Gaia DR3 2895187220296743808,WD*_Candidate,
96.90695903789,10.03661961904,Gaia DR3 3327488430402704000,18.9008,52.90778691517092,153.954,86.304,-127.489,16.495163,12.877564985032324,16.570175,16.346088,0.306436955928801,9033.2,8.2158,0.7052,non-DA,,EGGR  47,WD*,DZ6
96.91070288993,33.16165254725,Gaia DR3 3439504574796319232,16.7148,59.827099296285425,47.395,22.457,41.737,17.461555,13.577065747555421,17.605333,17.25935,0.451787590980529,8082.8,8.439,0.8502,non-DA,,Gaia DR3 3439504574796319232,WD*_Candidate,
97.11328541926,-50.91314469195,Gaia DR3 5550706714197581824,13.7792,72.57322284207346,77.947,53.653,56.542,15.944522,11.640639855385016,15.913842,16.000444,0.121321141719818,13239.554602495708,8.0319,0.5979,non-DA,,Gaia DR2 5550706714197581824,WD*_Candidate,
97.26815937152,41.51224731286,Gaia DR3 958262527212954752,17.1195,58.41292100894649,114.584,-10.616,-114.091,14.979631,11.147086802925656,14.919049,15.13496,0.940841555595397,17108.441426374786,8.0491,0.6387,DA,DA,GD 74,WD*,DA2.9
97.29833687014,-28.09936107306,Gaia DR3 2898670576212524160,10.6363,94.0178373466536,109.811,84.831,-69.729,17.746294,12.880242736250661,17.843668,17.62547,0.406298786401747,9086.3,8.229,0.7139,non-DA,,Gaia DR2 2898670576212524160,WD*_Candidate,
97.75618430163,-44.09226249684,Gaia DR3 5556836487225922688,15.4384,64.77346819877405,121.948,-29.474,-118.333,17.265278,13.208292105914158,17.377083,17.062185,0.457459807395935,8296.7,8.2622,0.7344,non-DA,,Gaia DR2 5556836487225922688,WD*_Candidate,
97.8495780448,-4.1702733636,Gaia DR3 3104762279808982528,11.8127,84.65494882364953,128.33,-54.38,-116.239,17.97396,13.335699118937029,18.067966,17.89662,0.697893321514128,9673.6,8.6216,0.979,DA,,Gaia DR2 3104762279808982528,WD*_Candidate,
98.14945030477,55.98379155176,Gaia DR3 995112350178946048,26.9983,37.03939072931628,98.199,33.577,-92.28,15.856487,13.013168102947676,15.917689,15.758057,0.878818631172179,9778.7,8.4612,0.8783,DA,DAH,UCAC4 730-043354,WD*,DAH
98.23840245241,-22.91882078927,Gaia DR3 2924972650995831552,12.711,78.67173032768238,87.291,-81.553,31.128,16.793627,12.314533273945807,16.826012,16.748516,0.227329879999159,10556.354135406904,8.1247,0.6499,non-DA,,Gaia DR2 2924972650995831552,WD*_Candidate,
98.31967552875,75.3173741379,Gaia DR3 1115956542156531456,24.5894,40.66796160840152,94.874,73.95,-59.434,16.55478,13.508517028234023,16.665775,16.371176,0.817922949790954,8452.1,8.4633,0.8781,DA,,Gaia DR2 1115956542156531456,WD*_Candidate,
98.36580960482,-7.51070688777,Gaia DR3 3003885803111366528,11.0256,90.69766043707789,67.421,20.086,-64.359,16.099928,11.311947479731112,16.059816,16.226988,0.901188850402832,15377.34413711081,8.0292,0.6241,DA,,Gaia DR2 3003885803111366528,WD*_Candidate,
98.56907285892,38.8152892126,Gaia DR3 945007674022721280,21.88,45.70378358080642,121.905,-58.336,-107.041,15.735181,12.435420081992024,15.741809,15.753554,0.938805282115935,12090.75608837709,8.4703,0.8869,DA,,GD 260,WD*,DA
98.60733055792,2.86753426765,Gaia DR3 3130054624958706432,14.4119,69.38716071635227,75.105,38.505,64.484,17.49356,13.287165207177777,17.606628,17.299423,0.426692217588424,8355.8,8.3256,0.776,non-DA,,Gaia DR2 3130054624958706432,WD*_Candidate,
98.90936983128,11.29210166281,Gaia DR3 3328058591603302784,13.3102,75.13058876622739,10.47,1.882,-10.299,17.242142,12.863057762468646,17.322998,17.104685,0.311069071292876,9085.1,8.2173,0.7062,non-DA,,Gaia DR3 3328058591603302784,WD*_Candidate,
98.94979212657,52.02167753026,Gaia DR3 992573646551618304,13.9992,71.43269024770554,94.248,-4.6,-94.136,16.819878,12.55039259188339,16.863613,16.812119,0.898129224777221,11086.76513286266,8.4141,0.8498,DA,,Gaia DR2 992573646551618304,WD*_Candidate,
99.31236522355,19.39097690135,Gaia DR3 3371842798183972608,13.886,72.01503554622745,56.878,-24.987,-51.095,16.189781,11.902665292013445,16.194654,16.233688,0.904878497123718,12382.999319411765,8.1676,0.6993,DA,,Gaia DR2 3371842798183972608,WD*_Candidate,
99.39482713304,7.24683380553,Gaia DR3 3133718055965067776,11.001,90.90101499879867,70.681,-58.57,39.564,18.325518,13.532673991559033,18.465147,18.180622,0.503256380558013,8541.5,8.498,0.9005,DA,,Gaia DR2 3133718055965067776,WD*_Candidate,
99.48461458199,21.84119781825,Gaia DR3 3379144414387480704,17.3538,57.6243519337652,83.237,48.277,-67.807,16.104364,12.30133412425263,16.156313,16.037552,0.890695929527282,10145.576787691485,8.1005,0.6536,DA,,Gaia DR2 3379144414387480704,WD*_Candidate,
99.88290038154,24.59653232931,Gaia DR3 3383000470383852672,27.8954,35.848203177590456,86.472,15.156,85.133,15.514355,12.742017743952383,15.565929,15.402416,0.180390924215316,9608.5,8.2435,0.7242,non-DA,DC,UCAC4 573-032436,WD*,DC
99.98310081697,-3.97437901726,Gaia DR3 3104080793057554048,11.7761,84.91800274122382,118.837,29.446,-115.131,16.772621,12.127622299422386,16.794916,16.745077,0.262447714805603,10910.00985971872,8.0523,0.606,non-DA,,Gaia DR2 3104080793057554048,WD*_Candidate,
100.08492492138,-9.2003591952,Gaia DR3 3002650497500938240,11.6456,85.86897396914102,42.626,-41.578,9.394,17.869171,13.199989774410506,17.992992,17.646196,0.615963876247406,8032.7,8.1647,0.689,DA,,Gaia DR3 3002650497500938240,WD*_Candidate,
100.10700374355,-37.02771871279,Gaia DR3 5577528230909802880,10.3388,96.72321765229782,5.905,5.876,-0.592,18.269115,13.34146177003545,18.369648,18.114971,0.440430432558059,8769.4,8.4522,0.8593,non-DA,,Gaia DR3 5577528230909802880,WD*_Candidate,
100.13990854405,33.45973164224,Gaia DR3 938351982245743360,15.464,64.66622471515682,185.701,33.841,-182.591,17.21453,13.16114340931969,17.329165,17.001503,0.457324743270874,8205.2,8.2067,0.698,non-DA,DC5.7,LP  254-13,WD*,DC
100.29604127253,-20.46216261095,Gaia DR3 2927186036623328256,15.4052,64.91309312009831,8.155,7.745,2.554,16.36848,12.306819163216794,16.414104,16.305494,0.917327463626861,10267.512462949338,8.1275,0.6703,DA,DA,SDSS J064111.04-202743.8,WD*,DA
100.30331443293,47.73803369468,Gaia DR3 966561537900256512,24.8701,40.20890938790761,171.377,-16.534,-170.578,14.823696,11.802084668403113,14.810943,14.892143,0.954160928726195,13309.999608691136,8.1772,0.7069,DA,DAP3.7,GD 77,WD*,DAP3.4
100.50548726665,12.01099741011,Gaia DR3 3352026776855631744,10.6582,93.82422903243591,12.081,-7.37,9.573,17.261198,12.399623021634225,17.281311,17.268562,0.851219654083251,11649.215186420364,8.3994,0.8412,DA,,Gaia DR3 3352026776855631744,WD*_Candidate,
100.84264887857,-82.61071469595,Gaia DR3 5206397053140928768,12.7586,78.37824079470245,66.629,-19.128,63.824,16.454212,11.983234631318997,16.433306,16.559338,0.940633893013,14556.149842721827,8.3901,0.8389,DA,,EC 06491-8233,WD*,DA
100.91564853788,-13.77805454835,Gaia DR3 2952207244778126336,12.637,79.13287924267578,22.122,2.539,-21.976,17.61257,13.120784970057198,17.723558,17.421913,0.570864737033843,8393.9,8.2109,0.7187,DA,,Gaia DR3 2952207244778126336,WD*_Candidate,
100.96437870333,-26.31716809863,Gaia DR3 2920149333998174720,13.0288,76.75319269198286,51.432,-3.476,51.314,17.561068,13.13558533211326,17.62005,17.454983,0.783824920654295,9729,8.5216,0.917,DA,,Gaia DR2 2920149333998174720,WD*_Candidate,
101.42326203176,-4.4861438677,Gaia DR3 3105242908127079680,10.4719,95.49341710387847,57.193,-31.862,-47.496,17.673277,12.77340972992318,17.784065,17.5054,0.597224712371825,8586.2,8.0376,0.614,DA,,Gaia DR2 3105242908127079680,WD*_Candidate,
101.52534850808,51.90500498552,Gaia DR3 991811165304213760,10.489,95.33814582870775,71.299,11.801,-70.316,17.920668,13.024334141542983,18.036276,17.76188,0.659813165664671,8628.1,8.2101,0.7187,DA,,Gaia DR2 991811165304213760,WD*_Candidate,
101.58777975887,14.53781761497,Gaia DR3 3354434539820929920,20.8876,47.87527142241123,109.165,-107.57,-18.589,15.848814,12.448257764831101,15.863725,15.767257,0.199548810720443,10327.764015000299,8.1772,0.6826,non-DA,,Gaia DR2 3354434539820929920,WD*_Candidate,
101.66695997778,-52.18692640413,Gaia DR3 5501751233849026048,13.9729,71.5672135164409,24.844,-21.931,11.674,16.140257,11.866686340704385,16.097044,16.27287,0.943705916404724,15986.080074526455,8.4201,0.8596,DA,,Gaia DR3 5501751233849026048,WD*_Candidate,
101.72830562965,48.9622495186,Gaia DR3 990883830322597376,10.8702,91.99445680752262,84.071,0.856,-84.066,17.486923,12.668114920743093,17.505178,17.475199,0.329112768173217,11205.615210836506,8.4461,0.8592,non-DA,,Gaia DR2 990883830322597376,WD*_Candidate,
